"status","candidate_basis","acquisition_expansion","catalog_scope","decor_id","item_id","decor_name","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","source_item_ids","classification_note","acquisition_source_url","item_name","item_expansion_id","flags","type","model_type","weight_cost"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","3982","247843","Deluxe Suramar Sleeper","Achievement: Insurrection Requirement: The Insurrection Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Jocenna A H (Suramar) 1200 Order Resources","11340","","252969","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/3982/deluxe-suramar-sleeper-3982/","Deluxe Suramar Sleeper","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","3983","247844","Suramar Library","Vendor: First Arcanist Thalyssra H (Suramar) Vendor: First Arcanist Thalyssra A H (Suramar) 400 & 750 Order Resources The Nightfallen (Honored) • Legion Requirement: Reach Honored with The Nightfallen to unlock this item for your housing collection.","","","115736;97140","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/3983/suramar-library-3983/","Suramar Library","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","3984","247845","Nightborne Bench","Vendor: First Arcanist Thalyssra H (Suramar) Vendor: First Arcanist Thalyssra A H (Suramar) 400 & 750 Order Resources The Nightfallen (Honored) • Legion Requirement: Reach Honored with The Nightfallen to unlock this item for your housing collection.","","","115736;97140","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/3984/nightborne-bench-3984/","Nightborne Bench","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","3985","247847","Arcwine Counter","Vendor: First Arcanist Thalyssra H (Suramar) Vendor: First Arcanist Thalyssra A H (Suramar) 560 & 1000 Order Resources The Nightfallen (Revered) • Legion Requirement: Reach Revered with The Nightfallen to unlock this item for your housing collection.","","","115736;97140","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/3985/arcwine-counter-3985/","Arcwine Counter","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4023","247909","Suramar Fencepost","Crafting: Blacksmithing (Legion Plans - Skill Level 80) Reagents Required: 10× Fel-Touched Lumber 5× Demonsteel Bar 1× Leylight Shard Profession: Legion Blacksmithing (80)","","","","1260695","","124441;124461;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4023/suramar-fencepost-4023/","Suramar Fencepost","6","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4024","247910","Suramar Sconce","Vendor: First Arcanist Thalyssra H (Suramar) Vendor: First Arcanist Thalyssra A H (Suramar) 240 & 500 Order Resources The Nightfallen (Friendly) • Legion Requirement: Reach Friendly with The Nightfallen to unlock this item for your housing collection.","","","115736;97140","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4024/suramar-sconce-4024/","Suramar Sconce","-3","3","2","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4025","247911","Shal'dorei Seat","Quest: Ly'leth's Champion Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Jocenna A H (Suramar) 100 Order Resources","","43318","252969","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4025/shaldorei-seat-4025/","Shal'dorei Seat","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4026","247912","Large Traditional Shal'dorei Rug","Vendor: Leyweaver Inondra A H (Suramar) 250 Ancient Mana Legion","","","93971","","1155","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4026/large-traditional-shaldorei-rug-4026/","Large Traditional Shal'dorei Rug","-3","3","4","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4027","247913","Ornate Suramar Table","Encounter: Court of Stars - Advisor Melandrus (Court of Stars)","","","","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4027/ornate-suramar-table-4027/","Ornate Suramar Table","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4028","247914","Covered Ornate Suramar Table","Quest: And They Will Tremble (Suramar) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Jocenna A H (Suramar) 400 Order Resources","","44052","252969","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4028/covered-ornate-suramar-table-4028/","Covered Ornate Suramar Table","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4030","247916","Covered Square Suramar Table","Crafting: Inscription (Legion Inscription - Skill Level 80) Reagents Required: 35× Fel-Touched Lumber 25× Roseate Pigment 6× Imbued Silkweave 15× Demonsteel Bar Profession: Legion Inscription (80)","","","","1260711","","124461;127004;129032;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4030/covered-square-suramar-table-4030/","Covered Square Suramar Table","6","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4031","247917","Covered Small Suramar Table","Quest: The Master's Legacy (Suramar) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Jocenna A H (Suramar) 200 Order Resources","","41915","252969","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4031/covered-small-suramar-table-4031/","Covered Small Suramar Table","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4032","247918","Nightborne Jeweler's Table","Crafting: Inscription (Legion Inscription - Skill Level 80) Reagents Required: 28× Fel-Touched Lumber 5× Gem Chip 20× Sallow Pigment 10× Roseate Pigment 3× Imbued Silkweave 5× Demonsteel Bar Profession: Legion Inscription (80)","","","","1260719","","124461;127004;129032;129034;129100;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4032/nightborne-jewelers-table-4032/","Nightborne Jeweler's Table","6","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4033","247919","Traditional Shal'dorei Rug","Vendor: Leyweaver Inondra A H (Suramar) 150 Ancient Mana Legion","","","93971","","1155","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4033/traditional-shaldorei-rug-4033/","Traditional Shal'dorei Rug","-3","3","4","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4034","247920","Circular Shal'dorei Rug","Crafting: Tailoring (Legion Patterns - Skill Level 80) Reagents Required: 30× Fel-Touched Lumber 15× Roseate Pigment 8× Runic Catgut 40× Shal'dorei Silk Profession: Legion Tailoring (80)","","","","1260774","","124437;127037;129032;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4034/circular-shaldorei-rug-4034/","Circular Shal'dorei Rug","6","3","4","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4035","247921","Nightborne Wall Shelf","Vendor: First Arcanist Thalyssra H (Suramar) Vendor: First Arcanist Thalyssra A H (Suramar) 240 & 500 Order Resources The Nightfallen (Friendly) • Legion Requirement: Reach Friendly with The Nightfallen to unlock this item for your housing collection.","","","115736;97140","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4035/nightborne-wall-shelf-4035/","Nightborne Wall Shelf","-3","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4036","247922","Suramar Fence","Crafting: Blacksmithing (Legion Plans - Skill Level 80) Reagents Required: 15× Fel-Touched Lumber 10× Demonsteel Bar 1× Leylight Shard Profession: Legion Blacksmithing (80)","","","","1260693","","124441;124461;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4036/suramar-fence-4036/","Suramar Fence","6","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4037","247923","Suramar Containment Cell","Crafting: Enchanting (Legion Enchanting - Skill Level 80) Reagents Required: 34× Fel-Touched Lumber 10× Demonsteel Bar 16× Chaos Crystal 2× Blood of Sargeras Profession: Legion Enchanting (80)","","","","1260700","","124124;124442;124461;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4037/suramar-containment-cell-4037/","Suramar Containment Cell","6","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4038","247924","Suramar Street Light","Vendor: First Arcanist Thalyssra H (Suramar) Vendor: First Arcanist Thalyssra A H (Suramar) 560 & 1000 Order Resources The Nightfallen (Revered) • Legion Requirement: Reach Revered with The Nightfallen to unlock this item for your housing collection.","","","115736;97140","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4038/suramar-street-light-4038/","Suramar Street Light","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4039","247925","Suramar Storage Crate","Crafting: Inscription (Legion Inscription - Skill Level 80) Reagents Required: 20× Fel-Touched Lumber 20× Sallow Pigment 12× Demonsteel Bar Profession: Legion Inscription (80)","","","","1260730","","124461;129034;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4039/suramar-storage-crate-4039/","Suramar Storage Crate","6","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4040","248009","Suramar Window","Quest: Thalyssra's Drawers (Suramar) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Jocenna A H (Suramar) 175 Order Resources","","42489","252969","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4040/suramar-window-4040/","Suramar Window","-3","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4041","248010","Shal'dorei Open-Air Tent","Crafting: Tailoring (Legion Patterns - Skill Level 80) Reagents Required: 40× Fel-Touched Lumber 12× Runic Catgut 20× Imbued Silkweave 12× Demonsteel Bar Profession: Legion Tailoring (80)","","","","1260769","","124461;127004;127037;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4041/shaldorei-open-air-tent-4041/","Shal'dorei Open-Air Tent","6","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","4042","248011","Trueshot Skeletal Dragon Head","Achievement: The Huntmaster's Campaign Requirement: The The Huntmaster's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Outfitter Reynolds A H (Trueshot Lodge) 1500 Order Resources Legion","42273","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4042/trueshot-skeletal-dragon-head-4042/","Trueshot Skeletal Dragon Head","-3","3","2","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","full_catalog_source_scan","5112","248935","Five Dawns Weapon Rack","Vendor: Caydori Brightstar A H (Mandori Village) 500 Order Resources Legion","","","112338","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/5112/five-dawns-weapon-rack-5112/","Five Dawns Weapon Rack","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","full_catalog_source_scan","5113","248936","Five Dawns Shrine of the Smoking Fish","Vendor: Caydori Brightstar A H (Mandori Village) 500 Order Resources Legion","","","112338","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/5113/five-dawns-shrine-of-the-smoking-fish-5113/","Five Dawns Shrine of the Smoking Fish","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5117","248940","Replica Felblood Altar","Achievement: Hidden Potential of the Netherlord Requirement: The Hidden Potential of the Netherlord Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Gigi Gigavoid A (Dreadscar Rift) 5000 Order Resources Black Harvest • Legion","42297","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5117/replica-felblood-altar-5117/","Replica Felblood Altar","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","full_catalog_source_scan","5119","248942","Five Dawns Planning Table","Achievement: Raise an Army for the Temple of Five Dawns Requirement: The Raise an Army for the Temple of Five Dawns Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Caydori Brightstar A H (Mandori Village) 2000 Order Resources Legion","60986","","112338","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/5119/five-dawns-planning-table-5119/","Five Dawns Planning Table","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5120","248943","Black Harvest Banner","Vendor: Gigi Gigavoid A (Dreadscar Rift) 1000 Order Resources Black Harvest • Legion","","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5120/black-harvest-banner-5120/","Black Harvest Banner","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","full_catalog_source_scan","5126","248958","Monastery Gong","Achievement: The Grandmaster's Campaign Requirement: The The Grandmaster's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Caydori Brightstar A H (Mandori Village) 1500 Order Resources Legion","42275","","112338","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/5126/monastery-gong-5126/","Monastery Gong","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5127","248959","Dreadscar Bookcase","Vendor: Gigi Gigavoid A (Dreadscar Rift) 500 Order Resources Black Harvest • Legion","","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5127/dreadscar-bookcase-5127/","Dreadscar Bookcase","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5128","248960","Dreadscar Dais","Achievement: The Netherlord's Campaign Requirement: The The Netherlord's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Gigi Gigavoid A (Dreadscar Rift) 1500 Order Resources Black Harvest • Legion","42281","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5128/dreadscar-dais-5128/","Dreadscar Dais","-3","3","4","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5136","248985","Tauren Hanging Brazier","Vendor: Ransa Greyfeather A H (Highmountain) 400 & 750 Order Resources Highmountain Tribe (Honored) • Legion Requirement: Reach Honored with Highmountain Tribe to unlock this item for your housing collection.","","","106902","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5136/tauren-hanging-brazier-5136/","Tauren Hanging Brazier","-3","3","2","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5292","249004","Black Harvest Orrery","Vendor: Gigi Gigavoid A (Dreadscar Rift) 500 Order Resources Black Harvest • Legion","","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5292/black-harvest-orrery-5292/","Black Harvest Orrery","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5525","249457","Replica Cursed Forge of the Nathrezim","Achievement: Hidden Potential of the Slayer Requirement: The Hidden Potential of the Slayer Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Falara Nightsong A H (The Fel Hammer) 5000 Order Resources Legion","42288","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5525/replica-cursed-forge-of-the-nathrezim-5525/","Replica Cursed Forge of the Nathrezim","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5526","249458","Replica Forge of Odyn","Achievement: Hidden Potential of the Battlelord Requirement: The Hidden Potential of the Battlelord Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Durnolf H (Skyhold) 5000 Order Resources Legion","42298","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5526/replica-forge-of-odyn-5526/","Replica Forge of Odyn","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5527","249459","Illidari Glaiverest","Achievement: The Slayer's Campaign Requirement: The The Slayer's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Falara Nightsong A H (The Fel Hammer) 1500 Order Resources Legion","42271","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5527/illidari-glaiverest-5527/","Illidari Glaiverest","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5528","249460","Skyhold Brazier","Vendor: Quartermaster Durnolf H (Skyhold) 500 Order Resources Legion","","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5528/skyhold-brazier-5528/","Skyhold Brazier","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5529","249461","Skyhold War Table","Achievement: Raise an Army for Skyhold Requirement: The Raise an Army for Skyhold Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Durnolf H (Skyhold) 2000 Order Resources Legion","60992","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5529/skyhold-war-table-5529/","Skyhold War Table","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5530","249462","Illidari Banner","Vendor: Falara Nightsong A H (The Fel Hammer) 1000 Order Resources Legion","","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5530/illidari-banner-5530/","Illidari Banner","-3","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5531","249463","Illidari Skull Sentinel","Vendor: Falara Nightsong A H (The Fel Hammer) 500 Order Resources Legion","","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5531/illidari-skull-sentinel-5531/","Illidari Skull Sentinel","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5532","249464","Valarjar Banner","Vendor: Quartermaster Durnolf H (Skyhold) 1000 Order Resources Legion","","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5532/valarjar-banner-5532/","Valarjar Banner","-3","3","2","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5534","249466","Valarjar Shield Wall","Achievement: The Battlelord's Campaign Requirement: The The Battlelord's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Durnolf H (Skyhold) 1500 Order Resources Legion","42282","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5534/valarjar-shield-wall-5534/","Valarjar Shield Wall","-3","3","1","1","5"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5555","249518","Fel Hammer Scouting Map","Achievement: Raise an Army for the Fel Hammer Requirement: The Raise an Army for the Fel Hammer Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Falara Nightsong A H (The Fel Hammer) 2000 Order Resources Legion","60982","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5555/fel-hammer-scouting-map-5555/","Fel Hammer Scouting Map","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5562","249551","Skyhold Spear Rack","Vendor: Quartermaster Durnolf H (Skyhold) 500 Order Resources Legion","","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5562/skyhold-spear-rack-5562/","Skyhold Spear Rack","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5575","249690","Replica Tome of Fel Secrets","Achievement: Legendary Research of the Illidari Requirement: The Legendary Research of the Illidari Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Falara Nightsong A H (The Fel Hammer) 3000 Order Resources Legion Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold)","60963","","112407;93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5575/replica-tome-of-fel-secrets-5575/","Replica Tome of Fel Secrets","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5877","250110","Trueshot Lodge Weapon Rack","Vendor: Outfitter Reynolds A H (Trueshot Lodge) 500 Order Resources Legion","","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5877/trueshot-lodge-weapon-rack-5877/","Trueshot Lodge Weapon Rack","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5878","250111","Replica Tome of the Ancients","Achievement: Legendary Research of the Dreamgrove Requirement: The Legendary Research of the Dreamgrove Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Amurra Thistledew A H (The Dreamgrove) 3000 Order Resources Legion","60964","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5878/replica-tome-of-the-ancients-5878/","Replica Tome of the Ancients","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5879","250112","Ebon Blade Planning Map","Achievement: Raise an Army for Acherus Requirement: The Raise an Army for Acherus Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 2000 Order Resources Knights of the Ebon Blade • Legion","60981","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5879/ebon-blade-planning-map-5879/","Ebon Blade Planning Map","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5880","250113","Ebon Blade Tome","Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 500 Order Resources Knights of the Ebon Blade • Legion","","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5880/ebon-blade-tome-5880/","Ebon Blade Tome","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5881","250114","Acherus Worktable","Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 500 Order Resources Knights of the Ebon Blade • Legion","","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5881/acherus-worktable-5881/","Acherus Worktable","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5882","250115","Ebon Blade Weapon Rack","Achievement: The Deathlord's Campaign Requirement: The The Deathlord's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 1500 Order Resources Knights of the Ebon Blade • Legion","42270","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5882/ebon-blade-weapon-rack-5882/","Ebon Blade Weapon Rack","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5888","250123","Replica Acherus Soul Forge","Achievement: Hidden Potential of the Deathlord Requirement: The Hidden Potential of the Deathlord Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 5000 Order Resources Knights of the Ebon Blade • Legion","42287","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5888/replica-acherus-soul-forge-5888/","Replica Acherus Soul Forge","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5889","250124","Ebon Blade Banner","Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 1000 Order Resources Knights of the Ebon Blade • Legion","","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5889/ebon-blade-banner-5889/","Ebon Blade Banner","-3","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5890","250125","Replica Altar of the Eternal Hunt","Achievement: Hidden Potential of the Huntmaster Requirement: The Hidden Potential of the Huntmaster Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Outfitter Reynolds A H (Trueshot Lodge) 5000 Order Resources Legion","42290","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5890/replica-altar-of-the-eternal-hunt-5890/","Replica Altar of the Eternal Hunt","-3","3","1","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5891","250126","Unseen Path Archer's Gallery","Achievement: Raise an Army for the Trueshot Lodge Requirement: The Raise an Army for the Trueshot Lodge Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Outfitter Reynolds A H (Trueshot Lodge) 2000 Order Resources Legion","60984","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5891/unseen-path-archers-gallery-5891/","Unseen Path Archer's Gallery","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5892","250127","Replica Tales of the Hunt","Achievement: Legendary Research of the Unseen Path Requirement: The Legendary Research of the Unseen Path Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Outfitter Reynolds A H (Trueshot Lodge) 3000 Order Resources Legion","60965","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5892/replica-tales-of-the-hunt-5892/","Replica Tales of the Hunt","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5893","250128","Banner of the Unseen Path","Vendor: Outfitter Reynolds A H (Trueshot Lodge) 1000 Order Resources Legion","","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5893/banner-of-the-unseen-path-5893/","Banner of the Unseen Path","-3","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5894","250130","Tirisgarde Candle","Vendor: Jackson Watkins A H (Hall of the Guardian) 500 Order Resources Legion","","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5894/tirisgarde-candle-5894/","Tirisgarde Candle","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5895","250131","Tirisgarde War Map","Achievement: Raise an Army for the Hall of the Guardian Requirement: The Raise an Army for the Hall of the Guardian Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Jackson Watkins A H (Hall of the Guardian) Legion","60985","","112440","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5895/tirisgarde-war-map-5895/","Tirisgarde War Map","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5896","250132","Tirisgarde Brazier","Vendor: Jackson Watkins A H (Hall of the Guardian) 500 Order Resources Legion","","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5896/tirisgarde-brazier-5896/","Tirisgarde Brazier","-3","3","1","1","1"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5897","250133","Dreamweaver Banner","Vendor: Amurra Thistledew A H (The Dreamgrove) 1000 Order Resources Legion","","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5897/dreamweaver-banner-5897/","Dreamweaver Banner","-3","3","2","1","3"
"acquisition_legion_confirmed","live_catalog_acquisition_audit","legion","legion_theme","5898","250134","Seed of Ages Cutting","Achievement: Hidden Potential of the Archdruid Requirement: The Hidden Potential of the Archdruid Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Amurra Thistledew A H (The Dreamgrove) 5000 Order Resources Legion","42289","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5898/seed-of-ages-cutting-5898/","Seed of Ages Cutting","-3","3","1","1","1"
