"decor_id","catalog_name","catalog_scope","status","acquisition_expansion","source_text","achievement_ids","quest_ids","npc_ids","spell_ids","currency_ids","item_ids","classification_note","acquisition_source_url"
"4034","Circular Shal'dorei Rug","legion_theme","acquisition_legion_confirmed","legion","Crafting: Tailoring (Legion Patterns - Skill Level 80) Reagents Required: 30× Fel-Touched Lumber 15× Roseate Pigment 8× Runic Catgut 40× Shal'dorei Silk Profession: Legion Tailoring (80)","","","","1260774","","124437;127037;129032;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4034/circular-shaldorei-rug-4034/"
"4035","Nightborne Wall Shelf","legion_theme","acquisition_legion_confirmed","legion","Vendor: First Arcanist Thalyssra H (Suramar) Vendor: First Arcanist Thalyssra A H (Suramar) 240 & 500 Order Resources The Nightfallen (Friendly) • Legion Requirement: Reach Friendly with The Nightfallen to unlock this item for your housing collection.","","","115736;97140","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4035/nightborne-wall-shelf-4035/"
"4036","Suramar Fence","legion_theme","acquisition_legion_confirmed","legion","Crafting: Blacksmithing (Legion Plans - Skill Level 80) Reagents Required: 15× Fel-Touched Lumber 10× Demonsteel Bar 1× Leylight Shard Profession: Legion Blacksmithing (80)","","","","1260693","","124441;124461;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4036/suramar-fence-4036/"
"4037","Suramar Containment Cell","legion_theme","acquisition_legion_confirmed","legion","Crafting: Enchanting (Legion Enchanting - Skill Level 80) Reagents Required: 34× Fel-Touched Lumber 10× Demonsteel Bar 16× Chaos Crystal 2× Blood of Sargeras Profession: Legion Enchanting (80)","","","","1260700","","124124;124442;124461;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4037/suramar-containment-cell-4037/"
"4038","Suramar Street Light","legion_theme","acquisition_legion_confirmed","legion","Vendor: First Arcanist Thalyssra H (Suramar) Vendor: First Arcanist Thalyssra A H (Suramar) 560 & 1000 Order Resources The Nightfallen (Revered) • Legion Requirement: Reach Revered with The Nightfallen to unlock this item for your housing collection.","","","115736;97140","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4038/suramar-street-light-4038/"
"4039","Suramar Storage Crate","legion_theme","acquisition_legion_confirmed","legion","Crafting: Inscription (Legion Inscription - Skill Level 80) Reagents Required: 20× Fel-Touched Lumber 20× Sallow Pigment 12× Demonsteel Bar Profession: Legion Inscription (80)","","","","1260730","","124461;129034;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4039/suramar-storage-crate-4039/"
"4040","Suramar Window","legion_theme","acquisition_legion_confirmed","legion","Quest: Thalyssra's Drawers (Suramar) Requirement: Complete this quest to unlock this item for your housing collection. Vendor: Jocenna A H (Suramar) 175 Order Resources","","42489","252969","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4040/suramar-window-4040/"
"4041","Shal'dorei Open-Air Tent","legion_theme","acquisition_legion_confirmed","legion","Crafting: Tailoring (Legion Patterns - Skill Level 80) Reagents Required: 40× Fel-Touched Lumber 12× Runic Catgut 20× Imbued Silkweave 12× Demonsteel Bar Profession: Legion Tailoring (80)","","","","1260769","","124461;127004;127037;251767","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4041/shaldorei-open-air-tent-4041/"
"4042","Trueshot Skeletal Dragon Head","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Huntmaster's Campaign Requirement: The The Huntmaster's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Outfitter Reynolds A H (Trueshot Lodge) 1500 Order Resources Legion","42273","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/4042/trueshot-skeletal-dragon-head-4042/"
"5112","Five Dawns Weapon Rack","full_catalog_source_scan","acquisition_legion_confirmed","legion","Vendor: Caydori Brightstar A H (Mandori Village) 500 Order Resources Legion","","","112338","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/5112/five-dawns-weapon-rack-5112/"
"5113","Five Dawns Shrine of the Smoking Fish","full_catalog_source_scan","acquisition_legion_confirmed","legion","Vendor: Caydori Brightstar A H (Mandori Village) 500 Order Resources Legion","","","112338","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/5113/five-dawns-shrine-of-the-smoking-fish-5113/"
"5117","Replica Felblood Altar","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Netherlord Requirement: The Hidden Potential of the Netherlord Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Gigi Gigavoid A (Dreadscar Rift) 5000 Order Resources Black Harvest • Legion","42297","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5117/replica-felblood-altar-5117/"
"5119","Five Dawns Planning Table","full_catalog_source_scan","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Temple of Five Dawns Requirement: The Raise an Army for the Temple of Five Dawns Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Caydori Brightstar A H (Mandori Village) 2000 Order Resources Legion","60986","","112338","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/5119/five-dawns-planning-table-5119/"
"5120","Black Harvest Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Gigi Gigavoid A (Dreadscar Rift) 1000 Order Resources Black Harvest • Legion","","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5120/black-harvest-banner-5120/"
"5126","Monastery Gong","full_catalog_source_scan","acquisition_legion_confirmed","legion","Achievement: The Grandmaster's Campaign Requirement: The The Grandmaster's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Caydori Brightstar A H (Mandori Village) 1500 Order Resources Legion","42275","","112338","","1220","","Legion acquisition source found outside the Legion theme tag","https://housing.wowdb.com/decor/5126/monastery-gong-5126/"
"5127","Dreadscar Bookcase","legion_theme","acquisition_legion_confirmed","legion","Vendor: Gigi Gigavoid A (Dreadscar Rift) 500 Order Resources Black Harvest • Legion","","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5127/dreadscar-bookcase-5127/"
"5128","Dreadscar Dais","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Netherlord's Campaign Requirement: The The Netherlord's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Gigi Gigavoid A (Dreadscar Rift) 1500 Order Resources Black Harvest • Legion","42281","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5128/dreadscar-dais-5128/"
"5136","Tauren Hanging Brazier","legion_theme","acquisition_legion_confirmed","legion","Vendor: Ransa Greyfeather A H (Highmountain) 400 & 750 Order Resources Highmountain Tribe (Honored) • Legion Requirement: Reach Honored with Highmountain Tribe to unlock this item for your housing collection.","","","106902","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5136/tauren-hanging-brazier-5136/"
"5292","Black Harvest Orrery","legion_theme","acquisition_legion_confirmed","legion","Vendor: Gigi Gigavoid A (Dreadscar Rift) 500 Order Resources Black Harvest • Legion","","","112434","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5292/black-harvest-orrery-5292/"
"5525","Replica Cursed Forge of the Nathrezim","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Slayer Requirement: The Hidden Potential of the Slayer Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Falara Nightsong A H (The Fel Hammer) 5000 Order Resources Legion","42288","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5525/replica-cursed-forge-of-the-nathrezim-5525/"
"5526","Replica Forge of Odyn","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Battlelord Requirement: The Hidden Potential of the Battlelord Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Durnolf H (Skyhold) 5000 Order Resources Legion","42298","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5526/replica-forge-of-odyn-5526/"
"5527","Illidari Glaiverest","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Slayer's Campaign Requirement: The The Slayer's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Falara Nightsong A H (The Fel Hammer) 1500 Order Resources Legion","42271","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5527/illidari-glaiverest-5527/"
"5528","Skyhold Brazier","legion_theme","acquisition_legion_confirmed","legion","Vendor: Quartermaster Durnolf H (Skyhold) 500 Order Resources Legion","","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5528/skyhold-brazier-5528/"
"5529","Skyhold War Table","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for Skyhold Requirement: The Raise an Army for Skyhold Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Durnolf H (Skyhold) 2000 Order Resources Legion","60992","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5529/skyhold-war-table-5529/"
"5530","Illidari Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Falara Nightsong A H (The Fel Hammer) 1000 Order Resources Legion","","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5530/illidari-banner-5530/"
"5531","Illidari Skull Sentinel","legion_theme","acquisition_legion_confirmed","legion","Vendor: Falara Nightsong A H (The Fel Hammer) 500 Order Resources Legion","","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5531/illidari-skull-sentinel-5531/"
"5532","Valarjar Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Quartermaster Durnolf H (Skyhold) 1000 Order Resources Legion","","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5532/valarjar-banner-5532/"
"5534","Valarjar Shield Wall","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Battlelord's Campaign Requirement: The The Battlelord's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Durnolf H (Skyhold) 1500 Order Resources Legion","42282","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5534/valarjar-shield-wall-5534/"
"5555","Fel Hammer Scouting Map","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Fel Hammer Requirement: The Raise an Army for the Fel Hammer Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Falara Nightsong A H (The Fel Hammer) 2000 Order Resources Legion","60982","","112407","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5555/fel-hammer-scouting-map-5555/"
"5562","Skyhold Spear Rack","legion_theme","acquisition_legion_confirmed","legion","Vendor: Quartermaster Durnolf H (Skyhold) 500 Order Resources Legion","","","112392","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5562/skyhold-spear-rack-5562/"
"5575","Replica Tome of Fel Secrets","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Illidari Requirement: The Legendary Research of the Illidari Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Falara Nightsong A H (The Fel Hammer) 3000 Order Resources Legion Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold)","60963","","112407;93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5575/replica-tome-of-fel-secrets-5575/"
"5877","Trueshot Lodge Weapon Rack","legion_theme","acquisition_legion_confirmed","legion","Vendor: Outfitter Reynolds A H (Trueshot Lodge) 500 Order Resources Legion","","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5877/trueshot-lodge-weapon-rack-5877/"
"5878","Replica Tome of the Ancients","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Dreamgrove Requirement: The Legendary Research of the Dreamgrove Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Amurra Thistledew A H (The Dreamgrove) 3000 Order Resources Legion","60964","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5878/replica-tome-of-the-ancients-5878/"
"5879","Ebon Blade Planning Map","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for Acherus Requirement: The Raise an Army for Acherus Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 2000 Order Resources Knights of the Ebon Blade • Legion","60981","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5879/ebon-blade-planning-map-5879/"
"5880","Ebon Blade Tome","legion_theme","acquisition_legion_confirmed","legion","Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 500 Order Resources Knights of the Ebon Blade • Legion","","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5880/ebon-blade-tome-5880/"
"5881","Acherus Worktable","legion_theme","acquisition_legion_confirmed","legion","Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 500 Order Resources Knights of the Ebon Blade • Legion","","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5881/acherus-worktable-5881/"
"5882","Ebon Blade Weapon Rack","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Deathlord's Campaign Requirement: The The Deathlord's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 1500 Order Resources Knights of the Ebon Blade • Legion","42270","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5882/ebon-blade-weapon-rack-5882/"
"5888","Replica Acherus Soul Forge","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Deathlord Requirement: The Hidden Potential of the Deathlord Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 5000 Order Resources Knights of the Ebon Blade • Legion","42287","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5888/replica-acherus-soul-forge-5888/"
"5889","Ebon Blade Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Quartermaster Ozorg H (Acherus: The Ebon Hold) 1000 Order Resources Knights of the Ebon Blade • Legion","","","93550","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5889/ebon-blade-banner-5889/"
"5890","Replica Altar of the Eternal Hunt","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Huntmaster Requirement: The Hidden Potential of the Huntmaster Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Outfitter Reynolds A H (Trueshot Lodge) 5000 Order Resources Legion","42290","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5890/replica-altar-of-the-eternal-hunt-5890/"
"5891","Unseen Path Archer's Gallery","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Trueshot Lodge Requirement: The Raise an Army for the Trueshot Lodge Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Outfitter Reynolds A H (Trueshot Lodge) 2000 Order Resources Legion","60984","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5891/unseen-path-archers-gallery-5891/"
"5892","Replica Tales of the Hunt","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Unseen Path Requirement: The Legendary Research of the Unseen Path Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Outfitter Reynolds A H (Trueshot Lodge) 3000 Order Resources Legion","60965","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5892/replica-tales-of-the-hunt-5892/"
"5893","Banner of the Unseen Path","legion_theme","acquisition_legion_confirmed","legion","Vendor: Outfitter Reynolds A H (Trueshot Lodge) 1000 Order Resources Legion","","","103693","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5893/banner-of-the-unseen-path-5893/"
"5894","Tirisgarde Candle","legion_theme","acquisition_legion_confirmed","legion","Vendor: Jackson Watkins A H (Hall of the Guardian) 500 Order Resources Legion","","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5894/tirisgarde-candle-5894/"
"5895","Tirisgarde War Map","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Hall of the Guardian Requirement: The Raise an Army for the Hall of the Guardian Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Jackson Watkins A H (Hall of the Guardian) Legion","60985","","112440","","","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5895/tirisgarde-war-map-5895/"
"5896","Tirisgarde Brazier","legion_theme","acquisition_legion_confirmed","legion","Vendor: Jackson Watkins A H (Hall of the Guardian) 500 Order Resources Legion","","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5896/tirisgarde-brazier-5896/"
"5897","Dreamweaver Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Amurra Thistledew A H (The Dreamgrove) 1000 Order Resources Legion","","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5897/dreamweaver-banner-5897/"
"5898","Seed of Ages Cutting","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Archdruid Requirement: The Hidden Potential of the Archdruid Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Amurra Thistledew A H (The Dreamgrove) 5000 Order Resources Legion","42289","","112323","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/5898/seed-of-ages-cutting-5898/"
"7571","Replica Altar of Ancient Kings","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Highlord Requirement: The Hidden Potential of the Highlord Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Eadric the Pure (Sanctum of Light) 5000 Order Resources Legion Paladin order hall","42293","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7571/replica-altar-of-ancient-kings-7571/"
"7572","Silver Hand Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Eadric the Pure (Sanctum of Light) 500 Order Resources Legion Paladin order hall","","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7572/silver-hand-banner-7572/"
"7573","Sanctum of Light Hallway Rug","legion_theme","acquisition_legion_confirmed","legion","Vendor: Eadric the Pure (Sanctum of Light) 500 Order Resources Legion Paladin order hall","","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7573/sanctum-of-light-hallway-rug-7573/"
"7574","Replica Libram of Ancient Kings","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legendary Research of the Silver Hand Requirement: The Legendary Research of the Silver Hand Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Eadric the Pure (Sanctum of Light) 3000 Order Resources Legion Paladin order hall","60968","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7574/replica-libram-of-ancient-kings-7574/"
"7575","Sanctum of Light Candelabra","legion_theme","acquisition_legion_confirmed","legion","Achievement: The Highlord's Campaign Requirement: The The Highlord's Campaign Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Eadric the Pure (Sanctum of Light) 1500 Order Resources Legion Paladin order hall","42276","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7575/sanctum-of-light-candelabra-7575/"
"7576","Silver Hand Tribute to the Fallen","legion_theme","acquisition_legion_confirmed","legion","Vendor: Eadric the Pure (Sanctum of Light) 1000 Order Resources Legion Paladin order hall","","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7576/silver-hand-tribute-to-the-fallen-7576/"
"7577","Silver Hand Weapon Rack","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Sanctum of Light Requirement: The Raise an Army for the Sanctum of Light Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Eadric the Pure (Sanctum of Light) 2000 Order Resources Legion Paladin order hall","60987","","100196","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7577/silver-hand-weapon-rack-7577/"
"7579","Tirisgarde Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Jackson Watkins A H (Hall of the Guardian) 1000 Order Resources Legion","","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7579/tirisgarde-banner-7579/"
"7606","Netherlight Conclave Voidwell","legion_theme","acquisition_legion_confirmed","legion","Vendor: Meridelle Lightspark H (Netherlight Temple) 500 Order Resources Legion","","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7606/netherlight-conclave-voidwell-7606/"
"7607","Conclave Pedestal","legion_theme","acquisition_legion_confirmed","legion","Vendor: Meridelle Lightspark H (Netherlight Temple) 500 Order Resources Legion","","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7607/conclave-pedestal-7607/"
"7608","Netherlight Lightwell","legion_theme","acquisition_legion_confirmed","legion","Vendor: Meridelle Lightspark H (Netherlight Temple) 500 Order Resources Legion","","","112401","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7608/netherlight-lightwell-7608/"
"7609","Conjured Altar of the Guardian","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Archmage Requirement: The Hidden Potential of the Archmage Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Jackson Watkins A H (Hall of the Guardian) 5000 Order Resources Legion Achievement: ""Hidden Potential of the Archmage""","42291","","112440","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7609/conjured-altar-of-the-guardian-7609/"
"7610","Tome of the Corrupt","legion_theme","acquisition_legion_confirmed","legion","Achievement: Court of Farondis Requirement: The Court of Farondis Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 6000 Order Resources & 50 Veiled Argunite","42318","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7610/tome-of-the-corrupt-7610/"
"7620","Vrykul Lord's Throne","legion_theme","acquisition_legion_confirmed","legion","Achievement: Valarjar Requirement: The Valarjar Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 12000 Order Resources & 50 Veiled Argunite","42658","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7620/vrykul-lords-throne-7620/"
"7621","Legion's Holo-Communicator","legion_theme","acquisition_legion_confirmed","legion","Achievement: Broken Isles Dungeoneer Requirement: The Broken Isles Dungeoneer Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","42692","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7621/legions-holo-communicator-7621/"
"7622","Hanging Felsteel Chain","legion_theme","acquisition_legion_confirmed","legion","Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7622/hanging-felsteel-chain-7622/"
"7623","Legion's Fel Torch","legion_theme","acquisition_legion_confirmed","legion","Achievement: Power of the Obelisks II Requirement: The Power of the Obelisks II Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","61060","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7623/legions-fel-torch-7623/"
"7624","Corruption Pit","legion_theme","acquisition_legion_confirmed","legion","Achievement: Legion Remix Raids Requirement: The Legion Remix Raids Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","42321","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7624/corruption-pit-7624/"
"7625","Legion's Fel Brazier","legion_theme","acquisition_legion_confirmed","legion","Achievement: Dreamweavers Requirement: The Dreamweavers Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42619","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7625/legions-fel-brazier-7625/"
"7658","Vertical Felsteel Chain","legion_theme","acquisition_legion_confirmed","legion","Achievement: Defending the Broken Isles III Requirement: The Defending the Broken Isles III Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42675","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7658/vertical-felsteel-chain-7658/"
"7686","Legion Torture Rack","legion_theme","acquisition_legion_confirmed","legion","Achievement: Heroic Broken Isles World Quests III Requirement: The Heroic Broken Isles World Quests III Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 6000 Order Resources & 50 Veiled Argunite","61054","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7686/legion-torture-rack-7686/"
"7687","Eredar Lord's Fel Torch","legion_theme","acquisition_legion_confirmed","legion","Achievement: Argussian Reach Requirement: The Argussian Reach Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 3000 Order Resources & 50 Veiled Argunite","42627","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7687/eredar-lords-fel-torch-7687/"
"7690","Altar of the Corrupted Flames","legion_theme","acquisition_legion_confirmed","legion","Achievement: Broken Isles World Quests V Requirement: The Broken Isles World Quests V Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Domelius A H (Dalaran) Vendor: Val'zuun (Dalaran) 18000 Order Resources & 50 Veiled Argunite","42674","","216418;251042","","1220;1508","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7690/altar-of-the-corrupted-flames-7690/"
"7815","Uncrowned Apothecary's Cabinet","legion_theme","acquisition_legion_confirmed","legion","Vendor: Kelsey Steelspark A H (The Hall of Shadows) 500 Order Resources Legion","","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7815/uncrowned-apothecarys-cabinet-7815/"
"7816","Uncrowned Apothecary's Supplies","legion_theme","acquisition_legion_confirmed","legion","Vendor: Kelsey Steelspark A H (The Hall of Shadows) 500 Order Resources Legion","","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7816/uncrowned-apothecarys-supplies-7816/"
"7817","Uncrowned Banner","legion_theme","acquisition_legion_confirmed","legion","Vendor: Kelsey Steelspark A H (The Hall of Shadows) 1000 Order Resources Legion","","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7817/uncrowned-banner-7817/"
"7818","Uncrowned Planning Table","legion_theme","acquisition_legion_confirmed","legion","Achievement: Raise an Army for the Hall of Shadows Requirement: The Raise an Army for the Hall of Shadows Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Kelsey Steelspark A H (The Hall of Shadows) 2000 Order Resources Legion","60989","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7818/uncrowned-planning-table-7818/"
"7819","Replica Crucible of the Uncrowned","legion_theme","acquisition_legion_confirmed","legion","Achievement: Hidden Potential of the Shadowblade Requirement: The Hidden Potential of the Shadowblade Achievement must be completed to unlock or purchase this item for your housing collection. Vendor: Kelsey Steelspark A H (The Hall of Shadows) 5000 Order Resources Legion","42295","","105986","","1220","","Displayed acquisition source is Legion content","https://housing.wowdb.com/decor/7819/replica-crucible-of-the-uncrowned-7819/"
