"status","release_decision","unavailable","current_exists","species_id","name","creature_id","summon_spell_id","pet_type_enum","flags","source_type_enum","source_text","guide_url"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1178","Sunreaver Micro-Sentry","69778","138082","9","2","0","Sunreaver Micro-Sentry ""Loyal to the Sunreavers from creation, these pint-sized constructs can still pack a punch."" Drop: Haywire Sunreaver Construct Isle of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1179","Electrified Razortooth","69794","0","6","26","4","Electrified Razortooth ""Lightning can be seen flowing across its body, teeth to tail."" Pet Battle Isle of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1180","Zandalari Kneebiter","69796","138087","7","2","0","Zandalari Kneebiter ""This unique raptor was born on the island of Zandalar and transported here along with the rest of the Zandalari army."" Drop: Zandalari Dinomancer Isle of Giants --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1181","Elder Python","69818","0","7","26","4","Elder Python ""These snakes have been known to swallow gnomes in one gulp."" Pet Battle Isle of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1182","Swamp Croaker","69819","0","8","26","4","Swamp Croaker ""Probably best not to touch it."" Pet Battle Isle of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1183","Son of Animus","69820","138161","9","2","0","Son of Animus ""Forged in the Throne of Thunder, these tiny creations are servants of the great Dark Animus."" Drop: Animus Throne of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1185","Spectral Porcupette","69848","138285","5","2","1","Spectral Porcupette ""Something about this creature looks familiar…"" Quest: A Large Pile of Giant Dinosaur Bones Isle of Giants --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1196","Sunfur Panda","69891","138380","7","2","1","Sunfur Panda ""These cuddly rascals enjoy basking in the sun, sleeping in the sun, and napping in the sun."" Quest: Beasts of Fable -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1197","Snowy Panda","69893","138381","7","2","1","Snowy Panda ""The white fur of the Snowy Panda allows it to hide in the snowbanks of Kun-Lai Summit Quest: Beasts of Fable -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1198","Mountain Panda","69892","138382","7","2","1","Mountain Panda ""Cousin to Snowy Panda, Mountain Panda reside in the lower regions of Kun-Lai Summit."" Quest: Beasts of Fable -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1200","Pygmy Direhorn","70083","138825","7","2","0","Pygmy Direhorn ""Don't pet the pointy end. Note: all of the ends are pointy."" Drop: Horridon Throne of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1201","Spawn of G'nathus","70098","138913","8","2","0","Spawn of G'nathus ""Some Pandaren believe G'nathus to be an ancient Zandalari Loa left behind to guard the waters south of Lei Shen's Island citadel."" Drop: G'nathus Townlong Steppes --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1202","Ji-Kun Hatchling","70144","139148","2","2","0","Ji-Kun Hatchling ""Deadly offspring of the Ancient Mother, Ji-Kun hatchlings are considered sacred treasures in many cultures."" Drop: Ji-Kun Throne of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1204","Pierre","70082","138824","9","2","3","Pierre ""Every cook's dream wrapped up in a perfect bundle of metal and bolts. Too bad what he cooks up isn't suitable for humanoid consumption. According to Jard's notes, he intends to make this little guy for his friend, Emily Cole."" Profession: Mists of Pandaria Engineering -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1205","Direhorn Runt","70154","139153","7","2","0","Direhorn Runt ""The Zandalari breed specific Direhorn species for their small size for use as mounts."" Drop: Direhorns Isle of Giants --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1206","Tiny Red Carp","70257","139361","8","2","3","Tiny Red Carp ""The red scales on these fish are believed to be a warning to predators of the Townlong Steppes and the Dread Wastes that their flesh is toxic. Dedicated fishermen can sometimes befriend one."" Profession: Mists of Pandaria Fishing -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1207","Tiny Blue Carp","70258","139362","8","2","3","Tiny Blue Carp ""These little guys can be found in the waters of the Timeless Isle, or swimming alongside Jewel Danio or Redbelly Mandarin. Dedicated fishermen can sometimes befriend one."" Profession: Mists of Pandaria Fishing -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1208","Tiny Green Carp","70259","139363","8","2","3","Tiny Green Carp ""It is believed that the green coloration and stripes on the tiny green carp serve as camouflage in the waters of the Jade Forest, Valley of the Four Winds and the Krasarang Wilds. Dedicated fishermen can sometimes befriend one."" Profession: Mists of Pandaria Fishing -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1209","Tiny White Carp","70260","139365","8","2","3","Tiny White Carp ""These hardy fish can survive in a wide range of climates, from the snow-capped mountains of Kun-Lai Summit to the temperate, salty waters of the oceans around Pandaria. Dedicated fishermen can sometimes befriend one too."" Profession: Mists of Pandaria Fishing -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1211","Zandalari Anklerender","70451","139932","7","2","0","Zandalari Anklerender ""These tiny minions of Zandalar are adept at stowing away within the cargo holds of the enormous Zandalari warships."" Drop: Zandalari Dinomancer Isle of Giants --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1212","Zandalari Footslasher","70452","139933","7","2","0","Zandalari Footslasher ""Even at this size, these raptors can eviscerate an entire cow in less than 10 seconds."" Drop: Zandalari Dinomancer Isle of Giants --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1213","Zandalari Toenibbler","70453","139934","7","2","0","Zandalari Toenibbler ""These adorable beasts are both cuddly and huggable, providing you do not enjoy having a face."" Drop: Zandalari Dinomancer Isle of Giants --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1243","Living Fluid","71199","142028","5","2","0","Living Fluid ""The dark pools in Primordius chamber laid stagnant after the fall of the mogu, and murky thoughts began to coalesce."" Drop: Primordius Throne of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1244","Viscous Horror","71200","142029","5","2","0","Viscous Horror ""These malicious oozes are highly sensitive to Primordious' pheromone signature."" Drop: Primordious Throne of Thunder Normal or Heroic Difficulty","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1245","Filthling","71201","142030","5","2","0","Filthling ""Battle pet trainers are strongly encouraged to wash their hands for at least 30 minutes after playing with the filthling."" Drop: Quivering Filth Isle of Thunder --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1256","Rascal-Bot","71693","143703","9","2","3","Rascal-Bot ""This little guy seems to like to hang out at the fringes of cataclysmic events. There is no evidence to suggest he has anything to do with the cause of these events, though — he's probably just an observer. Or maybe he just gets lost on his trek to other places."" Profession: Mists of Pandaria Engineering -- --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1266","Xu-Fu, Cub of Xuen","71942","145696","7","82","2","Xu-Fu, Cub of Xuen ""Fierce and loyal, Xu-Fu loves to hunt by moonlight. Once during a full moon, he killed and ate an entire Ironfur Great Bull, prompting a two-day nap."" Vendor: Tournament of Celestials Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1304","Yu'la, Broodling of Yu'lon","72463","145698","1","82","2","Yu'la, Broodling of Yu'lon ""A master sculptor devoted her life to creating an incomparably beautiful statue, inspired by her love and reverence for Yu'lon. When the sculptor passed away, Yu'lon breathed a fraction of her essence into the statue, bringing Yu'la into the world."" Vendor: Master Li Timeless Isle 3 Celestial Coins","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1305","Zao, Calfling of Niuzao","72464","145699","7","82","2","Zao, Calfling of Niuzao ""Always on the lookout for a fight or some tasty grass, Zao keeps his head down and eyes forward."" Vendor: Tournament of Celestials Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1311","Chi-Chi, Hatchling of Chi-Ji","72285","0","2","1072","-1","Chi-Chi, Hatchling of Chi-Ji ""Chi-Chi tries to inspire hope with her loud squawk and by chasing and eventually eating, butterflies."" Vendor: Master Li Timeless Isle 3 Celestial Coins","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1321","Azure Crane Chick","73534","0","2","2","0","Azure Crane Chick ""Crane chicks of the Timeless Isle sometimes sing a curious song that calms the nerves and soothes the soul."" Drop: Crane Nest Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1323","Ashleaf Spriteling","73533","148046","0","2","0","Ashleaf Spriteling ""The Ashleaf Sprites of the Timeless Isle tirelessly protect the vegetation of the island from the burning fury of Ordos and his minions."" Drop: Leafmender Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1324","Ashwing Moth","73542","148068","2","26","4","Ashwing Moth ""Jinyu assassins employ this moth as both a portable decoy and a light source to reveal weak spots in their enemy's armor."" Pet Battle Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1325","Flamering Moth","73543","148069","2","26","4","Flamering Moth ""Cats and other curious critters often have short-lived play sessions with this moth that end with a face full of singed hair."" Pet Battle Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1326","Skywisp Moth","73368","148065","2","26","4","Skywisp Moth ""This curious moth is sometimes found interrupting the spells of a wandering mage or warlock."" Pet Battle Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1328","Ruby Droplet","73356","138161","6","131074","0","Ruby Droplet ""The waters of Ruby Lake are colored a strange reddish hue, possibly due to the ruby crystals found deep within the mountains of the Timeless Isle."" Drop: Garnia Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1329","Dandelion Frolicker","73532","148051","0","2","0","Dandelion Frolicker ""While fascinated by flowers, the frolicker has also been known to dance with blades of grass and the occasional weed."" Drop: Scary Sprite Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1330","Death Adder Hatchling","73364","148052","7","2","0","Death Adder Hatchling ""Late in life, if the environmental conditions are correct, a Death Adder may shed its skin and undergo a transformation into an Imperial Python."" Drop: Imperial Python Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1332","Gooey Sha-ling","73351","148059","6","131074","0","Gooey Sha-ling ""Sha-lings reflect the emotional state of their handler, becoming agitated, depressed, fearful, or doubtful depending on the magnitude of negative thoughts around them."" Drop: Sha of Pride Siege of Orgrimmar --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1333","Jademist Dancer","73355","148060","6","131074","0","Jademist Dancer ""The Jademist Dancers of the Timeless Isle have a curious attraction to the steam vents of the northwestern shore."" Drop: Jademist Dancer Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1334","Kovok","73354","148061","7","2","0","Kovok ""The tiny terror of the Dread Wastes, Kovok prefers a steady diet of ""brain food:"" mushan brains, human brains, any brains really."" This strange nutritional requirement may be tangentially related to his enormous head."" Drop: Paragons of the Klaxxi Siege of Orgrimmar --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1335","Ominous Flame","73357","148551","6","131074","0","Ominous Flame ""The odd blue flames found within the Cavern of Lost Spirits have led many unwary adventurers to their doom."" Drop: Foreboding Flame Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1336","Skunky Alemental","73367","148063","6","131074","0","Skunky Alemental ""When the village of Pi'jiu was attacked by the Ordon Yaungol generations ago, the villagers bravely erected a keg in the center of the village. The following morning, after the celebration had died down, the still-drunken Yaungol blearily agreed to a peace treaty."" Drop: Zhu-Ghon the Sour Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1337","Spineclaw Crab","73366","148066","8","2","0","Spineclaw Crab ""Spineclaw crabs of Pandaria have existed for thousands of years and remain one of the continent's oldest creatures."" Drop: Monstrous Spineclaw Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1338","Gulp Froglet","73359","148067","8","2","0","Gulp Froglet ""Gulp frogs of the Timeless Isle can feast upon prey several times larger than themselves by slowly digesting the victim externally with a toxic slime."" Drop: Bufo Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1343","Bonkers","73668","148373","0","2","0","Bonkers ""Some young and rambunctious hozen are trained from an early age to use boxing gloves so they don't accidentally kill their tribe members, and more importantly, to keep them from picking their noses."" Drop: Kukuru Chest Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1344","Vengeful Porcupette","73688","148427","7","2","2","Vengeful Porcupette ""One of the beasts left on the Timeless Isle when it shifted through time, most likely sacrificed by the Ordon to their demigod, Ordos."" Vendor: Speaker Gulan Timeless Isle 100 Bloody Coins","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1345","Gu'chi Swarmling","73730","148527","4","2","0","Gu'chi Swarmling ""Swarmlings of Gu'chi spin an ancient, and very powerful, form of silk that has not been seen in Pandaria in ages."" Drop: Gu'chi the Swarmbringer Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1346","Harmonious Porcupette","73732","148530","5","2","2","Harmonious Porcupette ""Prolonged exposure to Shaohao's tranquil mists has calmed these sprites, which act as peaceful companions to the Mistweavers."" Vendor: Mistweaver Ku Timeless Isle Faction: Shaohao – Revered 7,500 Timeless Coins","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1348","Jadefire Spirit","73738","148552","6","131074","0","Jadefire Spirit ""The Jadefire Spirit is thought to be a living embodiment of Yu'lon's own jade breath."" Drop: Spirit of Jadefire Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","1350","Sky Lantern","73809","148684","2","146","2","Sky Lantern ""A candle inside of the kite heats the air, causing it to rise into the air without the need for wind."" Vendor: Ku-Mo Timeless Isle --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2017","Infinite Hatchling","118060","234555","1","18","2","Infinite Hatchling ""The infinite dragonflight is far more diverse than most denizens of Azeroth know."" Vendor: Mistweaver Xia Timeless Isle 2,200 Timewarped Badges","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2018","Paradox Spirit","118063","234556","6","18","2","Paradox Spirit ""It is a riddle wrapped in a mystery inside an enigma."" Vendor: Mistweaver Xia Timeless Isle 2,200 Timewarped Badges","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2579","Stoneclaw","150354","291513","7","2","0","Stoneclaw ""Quilen were the favored companions of the ancient Mogu race due to their loyal nature."" Drop: The Stone Guard Mogu' shan Vaults --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2580","Wayward Spirit","150356","291515","3","2","0","Wayward Spirit ""Crossing into the spirit world too often can be dangerous for your health."" Drop: Gara'jal the Spiritbinder Mogu' shan Vaults --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2581","Comet","150357","291517","5","2","0","Comet ""The Engine of Nalak' sha is defended by many mighty beings, and many tiny beings."" Drop: Elegon Mogu' shan Vaults --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2582","Baoh-Xi","150360","291533","5","2","0","Baoh-Xi ""For being an inanimate object for many centuries, this statue sure moves around really well."" Drop: Qin-xi Mogu-shan Vaults --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2583","Azure Windseeker","150365","291537","1","2","0","Azure Windseeker ""This little cloud serpent's favorite activity is chasing its own tail."" Drop: Tsulong Terrace of Endless Spring --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2584","Spirit of the Spring","150372","291537","6","2","0","Spirit of the Spring ""The elemental spirits of Pandaria have been known to plan tricks to play on unsuspecting visitors years in advance."" Drop: Lei Shi Terrace of Endless Spring --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2585","Kor'thik Swarmling","150374","291548","2","2","0","Kor'thik Swarmling ""Don't let these eat after midnight, legend has it that it's very dangerous."" Drop: Imperial Vizier Zor' lok Heart of Fear --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2586","Amberglow Stinger","150375","291549","2","2","0","Amberglow Stinger ""The glow emanating from these is both calming and eerie at the same time when in total darkness."" Drop: Blade Lord Ta'yak Heart of Fear --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2587","Spawn of Garalon","150377","291553","7","2","0","Spawn of Garalon ""The kunchong are extremely aggressive and will eat just about anything they can as soon as they care able to walk. If they can't eat it, they will smash it instead."" Drop: Garalon Heart of Fear --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2589","Living Amber","150380","291556","5","2","0","Living Amber ""The mantid are extremely reliant upon amber for many things, and even use it in some of their magic."" Drop: Amber-Shaper Un-sok Heart of Fear --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
"blizzard_mop_acquisition_confirmed","include_mop","False","True","2590","Ravenous Prideling","150381","291560","6","2","0","Ravenous Prideling ""As a spawn of the most dangerous sha, this little monster has some big plans, but needs to wait a few thousand years first."" Drop: Grand Empress Shek'zeer Heart of Fear --","https://news.blizzard.com/en-us/article/23463728/mists-of-pandaria-mounts-pets-and-more"
